platform,VM_instance,CPU_freq,n_nodes,n_vCPU,mem_size_GB,input_size_bytes,algorithm,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,r4.large,2.3,1,2,16.374534999999998,-1,svd,575.0995388300007,6849722.1913043475,43.74313043478261,50.713217391304354
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,summary-statistics,17.737954617000014,3340846.6666666665,43.61666666666667,46.96333333333334
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,743933363,aggregation,88.186,12423365.89473684,80.66631578947367,52.695263157894736
AWS,m4.large,2.4,1,2,8.58992,-1,gradient-boosted-tree,45.890480885000215,5091445.0,62.27625,74.2925
AWS,m3.xlarge,2.6,1,4,16.106099999999998,743941994,aggregation,360.816,7774207.891891892,50.47864864864865,81.15972972972972
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,svd,345.59105371100304,7187680.927536231,46.67072463768116,46.04362318840579
AWS,m3.large,2.6,1,2,7.516179999999999,-1,random-forest,148.62175803900027,5957572.137931035,77.78034482758622,57.15620689655172
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,fp-growth,43.85387816399998,7303558.5,22.1675,31.4325
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,743941994,aggregation,200.317,16401143.80952381,26.082619047619048,78.08999999999999
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,lda,70.85718756200004,10935470.0,71.00499999999998,51.54714285714285
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,fp-growth,88.58012766499996,2641517.882352941,68.52470588235295,34.95470588235294
AWS,r4.large,2.3,1,2,16.374534999999998,-1,regression,1322.6300761780003,10425220.924242424,66.57651515151515,54.49189393939394
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,pearson,170.20241832800093,6731017.529411765,87.87735294117648,49.975
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,spearman,86.82925619799789,12257195.05882353,39.68882352941176,46.046470588235294
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,lda,82.52873589399996,11467600.0,37.1325,51.725625
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,4019032802,scan,102.132,22466930.181818184,35.72863636363637,57.79863636363637
AWS,m4.xlarge,2.4,1,4,17.17984,0,scan,29.661,4440088.571428572,27.02,33.04
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,chi-sq-feature,114.43505486899994,15925134.727272728,48.33363636363637,47.705
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,6400000000,terasort,248.154,17055033.2,55.223,60.75840000000001
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,kmeans,63.03962375900028,10763356.666666666,69.88833333333334,41.32916666666667
AWS,r4.xlarge,2.3,1,4,32.749069999999996,6400000000,terasort,393.089,14972787.898734177,47.683670886075944,71.9759493670886
AWS,c4.xlarge,2.9,1,4,8.053049999999999,940817222,bayes,85.792,6171661.777777778,80.57499999999999,75.14833333333334
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,block-matrix-mult,367.592989367,7067921.7534246575,92.27630136986302,31.23397260273973
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,3284909154,wordcount,45.899,8985708.8,58.345000000000006,46.794
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,kmeans,2400.1223851600007,3750301.966666667,97.28791666666666,51.96091666666666
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pic,76.79099519600004,11813917.333333334,37.624,47.34066666666667
AWS,r3.large,2.5,1,2,16.106099999999998,743932928,aggregation,232.872,10625704.583333334,67.82625,88.68291666666669
AWS,r4.large,2.3,1,2,16.374534999999998,-1,block-matrix-mult,609.0327844190006,10615253.266666668,67.78983333333333,31.889166666666664
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,3799320693,join,252.043,11089859.777777778,17.62666666666667,63.93962962962963
AWS,r4.large,2.3,1,2,16.374534999999998,-1,gmm,1289.5497684889997,6663084.342412451,42.5515953307393,52.03941634241246
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,random-forest,86.55116265900006,5852043.05882353,76.40294117647059,51.325294117647054
AWS,r4.large,2.3,1,2,16.374534999999998,-1,chi-sq-gof,17.448081513000034,6267702.666666667,40.03,68.76333333333334
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pic,62.57881920399995,12184067.333333334,38.803333333333335,49.73499999999999
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,lda,90.64718137700038,5399176.0,70.48944444444444,62.216111111111104
AWS,r3.large,2.5,1,2,16.106099999999998,-1,regression,2452.713812234999,12606980.808163265,80.4730612244898,53.28171428571429
AWS,m3.large,2.6,1,2,7.516179999999999,743941541,aggregation,666.596,7151843.496296296,93.37222222222222,86.70474074074073
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,random-forest,74.67589761299996,12360084.266666668,19.656,37.42466666666667
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,6400000000,terasort,240.436,11786540.57142857,76.53163265306122,56.04612244897959
AWS,m4.large,2.4,1,2,8.58992,940817222,bayes,272.966,7153196.654545454,87.49400000000001,80.45581818181819
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,6569839445,sort,227.729,18621308.086956523,60.29499999999998,50.90304347826087
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,classification,62.946591463,10943403.0,34.85166666666667,48.150000000000006
AWS,r3.xlarge,2.5,1,4,32.749069999999996,4019032802,scan,177.348,17457543.675675675,55.56891891891891,78.15270270270271
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,1881786739,bayes,103.745,20998956.19047619,33.39476190476191,66.72809523809524
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,kmeans,60.352794455000094,17890053.333333332,28.435,41.01666666666666
AWS,r3.large,2.5,1,2,16.106099999999998,-1,regression,1309.3773260399998,10304409.915708812,65.77544061302683,54.783448275862064
AWS,c3.large,2.8,1,2,4.0265249999999995,743941569,aggregation,630.215,3590279.625,93.136953125,85.06273437499999
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,word2vec,377.341100457008,3373932.2133333334,87.52439999999999,96.36466666666666
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,gradient-boosted-tree,63.304746024999986,10110805.333333334,65.65,37.64666666666667
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,fp-growth,37.16953740400004,9512312.57142857,15.127142857142855,34.1
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,als,52.72997048899998,11397484.0,18.115,52.17299999999999
AWS,m4.large,2.4,1,2,8.58992,743933336,aggregation,220.798,7689012.260869565,94.0486956521739,85.17173913043479
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,13139663032,wordcount,279.122,15007165.103448275,97.44275862068964,15.715689655172412
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,random-forest,186.0547116560001,3500513.4054054054,90.80729729729728,56.410810810810815
AWS,c4.xlarge,2.9,1,4,8.053049999999999,3284918782,sort,145.524,7201145.333333333,94.01633333333332,30.39
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,random-forest,63.70537342700004,11088183.333333334,35.90166666666667,43.19833333333333
AWS,r3.large,2.5,1,2,16.106099999999998,-1,classification,2543.702840041,13403868.31496063,85.55925196850393,52.192185039370074
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,classification,112.54067125100003,11507732.909090908,36.63045454545455,45.15590909090909
AWS,r3.large,2.5,1,2,16.106099999999998,743941547,aggregation,678.247,7462736.057971015,47.63608695652174,85.95789855072464
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,gradient-boosted-tree,44.86383544399996,2585276.0,67.06555555555555,66.25111111111113
AWS,m3.large,2.6,1,2,7.516179999999999,-1,lda,154.45113957599824,5964547.333333333,77.87066666666668,84.66666666666667
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,chi-sq-mat,17.635881528000027,3431430.6666666665,10.926666666666668,46.47
AWS,m3.xlarge,2.6,1,4,16.106099999999998,3284922389,sort,165.311,9274255.88235294,60.219117647058816,71.81088235294118
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,259947887,pagerank,160.918,11386220.242424242,73.93242424242425,75.46606060606061
AWS,m3.large,2.6,1,2,7.516179999999999,128134600,als,292.973,6645498.333333333,86.76133333333333,57.575833333333335
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,decision-tree,62.51538559899927,6822435.666666667,44.3,55.45916666666667
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3799320693,join,407.623,6879035.325301205,89.81060240963855,76.88096385542168
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,block-matrix-mult,81.14973544000009,7462641.5,22.649375,19.588749999999997
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,gmm,387.5798474510011,12944226.96103896,39.28662337662338,48.97662337662338
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,375779530,bayes,137.072,9396819.851851853,14.935555555555554,20.093703703703703
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,summary-statistics,31.358830644006957,3389695.3333333335,44.25666666666667,50.221666666666664
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,regression,1099.391530928,3739369.4429223742,97.0047488584475,53.116164383561646
AWS,m3.large,2.6,1,2,7.516179999999999,1881786739,bayes,810.49,7228855.09202454,94.37754601226996,95.43153374233128
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,kmeans,58.091345728000306,11837783.636363637,18.815454545454543,26.9
AWS,r3.xlarge,2.5,1,4,32.749069999999996,3284910843,sort,479.604,10245207.714285716,32.611326530612246,24.94020408163265
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,3799320693,join,254.784,8236219.547169811,26.66830188679245,67.72566037735848
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,kmeans,104.608936513,20152854.8,32.049,44.447500000000005
AWS,c4.large,2.9,1,2,4.0265249999999995,3799320693,join,614.176,3571295.552,92.64392,82.72175999999999
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,gradient-boosted-tree,30.192191295000157,4766100.0,30.94666666666667,35.751666666666665
AWS,r4.large,2.3,1,2,16.374534999999998,-1,block-matrix-mult,810.2828015800005,9729077.717948718,62.13128205128205,22.274615384615384
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,kmeans,417.34276861000035,7093144.289156627,92.60626506024096,47.35831325301205
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,als,123.7721475440012,3629423.0,94.1525,63.67666666666667
AWS,m4.large,2.4,1,2,8.58992,-1,random-forest,152.7382049849998,6309862.533333333,77.17966666666666,55.120999999999995
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,pearson,484.46834731700073,3718348.8333333335,96.45927083333332,52.37489583333333
AWS,r3.large,2.5,1,2,16.106099999999998,743941533,aggregation,665.082,11129860.266666668,71.04377777777778,86.20644444444444
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,kmeans,168.621355506,13341928.12121212,42.49030303030303,47.7060606060606
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,kmeans,97.05631308800002,10745420.631578946,34.20421052631579,50.428947368421056
AWS,m3.large,2.6,1,2,7.516179999999999,-1,naive-bayes,3022.4925862319997,7420232.443708609,96.8762417218543,51.73776490066225
AWS,r3.large,2.5,1,2,16.106099999999998,-1,classification,2564.0806673879997,10239402.0546875,65.36080078124999,52.6933203125
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3284932342,sort,178.406,6797676.864864865,88.7481081081081,63.02297297297297
AWS,r3.xlarge,2.5,1,4,32.749069999999996,806020600,lr,130.307,7666088.888888889,24.401851851851855,42.03666666666667
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,pic,145.81330627400166,3598623.172413793,93.35275862068966,79.5951724137931
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,regression,217.42952007699932,22283294.41860465,70.92999999999999,56.694418604651176
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,pearson,174.6171513779991,14208948.228571428,46.008,47.51771428571429
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,pic,45.957419205000406,4475256.0,58.42555555555556,46.85444444444445
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pearson,296.4521835889973,14181610.508474575,45.164406779661014,50.61491525423729
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,random-forest,92.53322231099992,11820544.666666666,37.64555555555556,52.416666666666664
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,pearson,237.13852802100155,9839857.617021276,63.891489361702114,49.31382978723405
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,als,103.81145905499945,7175563.4,46.590999999999994,48.364999999999995
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,kmeans,138.97656382700006,10409981.037037035,31.59592592592593,33.66333333333333
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,gradient-boosted-tree,70.59393245699994,17178016.85714286,27.319285714285716,34.615
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,743941994,aggregation,269.467,8688479.357142856,56.4155357142857,58.16160714285714
AWS,m4.xlarge,2.4,1,4,17.17984,-1,chi-sq-gof,16.76693695600261,2917373.3333333335,17.753333333333334,47.13333333333333
AWS,r3.large,2.5,1,2,16.106099999999998,940817222,bayes,184.727,7839728.324324325,50.04216216216216,81.33567567567566
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,fp-growth,34.66453490300046,4441659.428571428,14.38,41.74285714285714
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,random-forest,54.52609888600091,8999196.8,14.311000000000002,42.70399999999999
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,6400000000,terasort,159.961,30197894.424242426,48.02272727272727,71.72121212121212
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,gmm,83.21182782899996,4358101.5,56.8975,51.298125
AWS,r4.large,2.3,1,2,16.374534999999998,-1,spearman,169.87902710199887,9471037.0,60.4825,50.9071875
AWS,r3.large,2.5,1,2,16.106099999999998,-1,word2vec,720.5347366619999,7123692.111111111,45.47208333333333,96.77819444444444
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,kmeans,96.6635599800029,20244776.42105263,32.19631578947369,44.100526315789466
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,svd,194.2941785269977,10733533.263157897,34.754736842105274,46.61894736842106
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,decision-tree,45.75518128300064,9194738.666666666,27.907777777777778,41.01666666666667
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,regression,1087.7676883520016,3733858.0829493087,96.86119815668204,53.11866359447004
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,block-matrix-mult,76.21363355200083,6702425.866666666,43.518,54.207333333333345
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,pearson,45.051516605999495,13386828.0,21.288888888888888,32.42777777777778
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,chi-sq-feature,214.37718346699876,28371773.42857143,45.094047619047615,47.41928571428572
AWS,c3.large,2.8,1,2,4.0265249999999995,1612040600,lr,1329.411,3717936.389513109,96.44880149812737,27.002921348314604
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,gmm,149.45221717000004,10189359.310344828,32.434137931034485,51.87379310344828
AWS,m4.xlarge,2.4,1,4,17.17984,6569820373,wordcount,219.575,14447363.42857143,87.91619047619048,31.48
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,pic,76.15629474799971,9450912.266666668,30.083333333333336,58.12933333333333
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,4019032802,scan,294.416,28136917.639344264,44.720983606557375,22.39508196721312
AWS,r4.xlarge,2.3,1,4,32.749069999999996,3200000000,terasort,201.49,9292563.414634146,29.594146341463414,75.33292682926829
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,chi-sq-gof,14.789777824997143,2039521.3333333333,26.63,41.156666666666666
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,summary-statistics,21.10359715100003,3968031.0,25.7675,28.345
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,classification,105.05500441300046,14833732.19047619,45.02190476190477,44.58142857142857
AWS,m3.large,2.6,1,2,7.516179999999999,-1,pearson,575.3170534249984,7200277.1228070175,94.00499999999998,52.23228070175439
AWS,m4.large,2.4,1,2,8.58992,13139647834,wordcount,398.166,7795459.851851852,95.35024691358024,63.29716049382716
AWS,m3.large,2.6,1,2,7.516179999999999,87,scan,30.76,2539634.5,33.1575,64.6275
AWS,m3.xlarge,2.6,1,4,16.106099999999998,743932961,aggregation,144.081,13228912.266666668,85.89666666666669,76.00133333333333
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,1612040600,lr,90.294,9820717.684210526,63.76736842105263,41.13578947368421
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,word2vec,81.08475916199677,9959313.0,32.2475,77.78750000000001
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,gradient-boosted-tree,38.03765359299996,6678882.857142857,10.614285714285716,37.71
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,chi-sq-gof,14.791928268999982,5319510.666666667,16.94,39.53333333333333
AWS,r4.large,2.3,1,2,16.374534999999998,3284907119,sort,285.316,13347143.310344828,85.23620689655172,26.66741379310345
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,classification,45.75261845299974,10874380.888888888,17.283333333333335,38.607777777777784
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,pca,44.63544330899998,11230730.222222222,17.85888888888889,34.12444444444444
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,fp-growth,30.038621327000328,5883764.0,17.85666666666667,42.635
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,gmm,704.2679999319989,11268228.514285712,35.88692857142857,50.99764285714286
AWS,m4.large,2.4,1,2,8.58992,1358294806,dfsioe,329.814,4461879.292307693,54.57592307692307,79.15523076923077
AWS,m3.xlarge,2.6,1,4,16.106099999999998,743941547,aggregation,374.582,8926500.155844156,57.960649350649355,82.88831168831169
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,gradient-boosted-tree,32.846744819999,4368512.666666667,28.363333333333333,34.67166666666666
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,naive-bayes,387.7140913429976,7044109.818181818,91.9655844155844,50.83376623376624
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,pca,53.694547474000046,11182799.6,33.942,33.295
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,als,52.13211969000031,11042029.2,17.56,49.898999999999994
AWS,m4.xlarge,2.4,1,4,17.17984,-1,lda,104.43337974099995,8909299.6,54.215999999999994,58.1715
AWS,r4.large,2.3,1,2,16.374534999999998,-1,random-forest,105.7913485959998,8838190.285714285,56.44095238095237,59.11666666666667
AWS,m4.xlarge,2.4,1,4,17.17984,-1,block-matrix-mult,71.60043332899932,7907404.571428572,48.11785714285715,51.05928571428571
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,pic,45.68094246599867,5779268.444444444,37.52555555555555,57.34777777777778
AWS,r3.large,2.5,1,2,16.106099999999998,-1,pic,60.61217724000005,4918269.333333333,31.394166666666663,68.30750000000002
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,spearman,49.29361721500027,6538366.666666667,42.45444444444444,40.48444444444444
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,1881786739,bayes,100.484,11725649.523809524,76.13619047619046,62.234285714285704
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,als,64.79445362999991,9590849.846153846,31.056153846153848,40.66
AWS,m4.2xlarge,2.4,1,8,34.35968,1881786739,bayes,104.05,15401574.857142856,46.74666666666666,67.59190476190477
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,als,707.2396389679998,3614472.283687943,93.76397163120564,77.29390070921986
AWS,m4.large,2.4,1,2,8.58992,-1,svd,965.999338231,4450637.471502591,54.43839378238342,51.97466321243522
AWS,m4.xlarge,2.4,1,4,17.17984,395478955,pagerank,408.476,11329676.2,68.944375,53.589875000000006
AWS,m3.large,2.6,1,2,7.516179999999999,-1,regression,1237.0031933650007,6344342.639676114,82.82971659919029,53.68076923076923
AWS,m3.large,2.6,1,2,7.516179999999999,806020600,lr,140.847,5958370.75862069,77.79103448275862,88.05068965517239
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,87,scan,22.574,3945508.0,25.62,14.358333333333334
AWS,r4.xlarge,2.3,1,4,32.749069999999996,3820993928,join,124.155,14092980.96,44.8828,74.6368
AWS,c4.large,2.9,1,2,4.0265249999999995,3284915313,sort,306.09,3404207.2258064514,88.30967741935486,64.13935483870968
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,classification,68.14287131900073,15143887.076923076,24.083076923076927,41.01923076923078
AWS,m4.large,2.4,1,2,8.58992,-1,regression,2503.5653563859996,7038159.543086172,86.08741482965931,52.88677354709419
AWS,m4.large,2.4,1,2,8.58992,-1,gmm,1111.6567053310005,6637896.486486486,81.19153153153152,52.105270270270275
AWS,c4.xlarge,2.9,1,4,8.053049999999999,743941541,aggregation,287.641,7127070.779661017,93.04813559322034,81.64644067796611
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,regression,70.414637631,24306178.57142857,38.65357142857143,40.654999999999994
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3820993928,join,393.37,7190072.52631579,93.87144736842107,24.87447368421053
AWS,m4.2xlarge,2.4,1,8,34.35968,3799320693,join,225.169,8773453.021276595,26.628085106382983,65.59659574468085
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,chi-sq-mat,16.372504525000295,8111637.333333333,25.819999999999997,46.43
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,classification,1204.1690977390026,7326052.933333334,95.64645833333334,51.42758333333334
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,classification,1315.588930146998,13729588.0,89.1477566539924,51.854182509505705
AWS,r3.xlarge,2.5,1,4,32.749069999999996,4019032802,scan,252.285,11932414.76923077,37.981346153846154,85.855
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,block-matrix-mult,67.49376504799875,6918976.307692308,44.926923076923075,29.744615384615383
